event-name,start_datetime,end_datetime,recurrence_rule,date_description,event-type,dance_focus,dance_style,price_min,price_max,currency,pricing_type,price_category,audience_min,audience_max,audience_size_bucket,age_min,age_max,age_group_label,event-location,region,season,cross_border_potential,user-category,organizer,instagram,event_link,event_link_fit,description,event_date,event_time,weekday,month,country,city,latitude,longitude,region_standardized
Ludos – Jugendtreff (wiederkehrend),2025-12-10 00:00:00,2025-12-10 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Jugendtreff Ludos,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Ludos – Jugendtreff (wiederkehrend) findet in Jugendtreff Ludos statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-12-10,16:00-19:00,Wednesday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Ludos – Jugendtreff (wiederkehrend),2025-12-17 00:00:00,2025-12-17 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Jugendtreff Ludos,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Ludos – Jugendtreff (wiederkehrend) findet in Jugendtreff Ludos statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-12-17,16:00-19:00,Wednesday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Ludos – Jugendtreff (wiederkehrend),2025-12-24 00:00:00,2025-12-24 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Jugendtreff Ludos,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Ludos – Jugendtreff (wiederkehrend) findet in Jugendtreff Ludos statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-12-24,16:00-19:00,Wednesday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Ludos – Jugendtreff (wiederkehrend),2025-12-31 00:00:00,2025-12-31 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Jugendtreff Ludos,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Ludos – Jugendtreff (wiederkehrend) findet in Jugendtreff Ludos statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-12-31,16:00-19:00,Wednesday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend),2025-10-30 00:00:00,2025-10-30 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,12.0,Kinder,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Kinder. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-10-30,15:30-17:30,Thursday,10.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend),2025-11-06 00:00:00,2025-11-06 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,12.0,Kinder,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Kinder. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-11-06,15:30-17:30,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend),2025-11-13 00:00:00,2025-11-13 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,12.0,Kinder,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Kinder. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-11-13,15:30-17:30,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend),2025-11-20 00:00:00,2025-11-20 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,12.0,Kinder,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Kinder. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-11-20,15:30-17:30,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend),2025-11-27 00:00:00,2025-11-27 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,12.0,Kinder,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Kinder. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-11-27,15:30-17:30,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend),2025-12-04 00:00:00,2025-12-04 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,12.0,Kinder,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Kinder. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-12-04,15:30-17:30,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend),2025-12-11 00:00:00,2025-12-11 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,12.0,Kinder,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Kinder. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-12-11,15:30-17:30,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend),2025-12-18 00:00:00,2025-12-18 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,12.0,Kinder,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Kinder. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-12-18,15:30-17:30,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend),2025-12-25 00:00:00,2025-12-25 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,12.0,Kinder,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Offenes Kinderhaus – Kommen und Mitmachen (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Kinder. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-12-25,15:30-17:30,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Tanz Jam Lörrach (wiederkehrend),2025-10-30 00:00:00,2025-10-30 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Tanz Jam Lörrach (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-10-30,16:00-20:00,Thursday,10.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Tanz Jam Lörrach (wiederkehrend),2025-11-06 00:00:00,2025-11-06 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Tanz Jam Lörrach (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-11-06,16:00-20:00,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Tanz Jam Lörrach (wiederkehrend),2025-11-13 00:00:00,2025-11-13 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Tanz Jam Lörrach (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-11-13,16:00-20:00,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Tanz Jam Lörrach (wiederkehrend),2025-11-20 00:00:00,2025-11-20 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Tanz Jam Lörrach (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-11-20,16:00-20:00,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Tanz Jam Lörrach (wiederkehrend),2025-11-27 00:00:00,2025-11-27 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Tanz Jam Lörrach (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-11-27,16:00-20:00,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Tanz Jam Lörrach (wiederkehrend),2025-12-04 00:00:00,2025-12-04 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Tanz Jam Lörrach (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-12-04,16:00-20:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Tanz Jam Lörrach (wiederkehrend),2025-12-11 00:00:00,2025-12-11 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Tanz Jam Lörrach (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-12-11,16:00-20:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Tanz Jam Lörrach (wiederkehrend),2025-12-18 00:00:00,2025-12-18 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Tanz Jam Lörrach (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-12-18,16:00-20:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Tanz Jam Lörrach (wiederkehrend),2025-12-25 00:00:00,2025-12-25 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,Tanz Jam Lörrach (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.,2025-12-25,16:00-20:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" (wiederkehrend)",2025-10-30 00:00:00,2025-10-30 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"Jugendtreff „Aquarium"" (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-10-30,17:00-20:00,Thursday,10.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" (wiederkehrend)",2025-11-06 00:00:00,2025-11-06 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"Jugendtreff „Aquarium"" (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-11-06,17:00-20:00,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" (wiederkehrend)",2025-11-13 00:00:00,2025-11-13 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"Jugendtreff „Aquarium"" (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-11-13,17:00-20:00,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" (wiederkehrend)",2025-11-20 00:00:00,2025-11-20 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"Jugendtreff „Aquarium"" (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-11-20,17:00-20:00,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" (wiederkehrend)",2025-11-27 00:00:00,2025-11-27 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"Jugendtreff „Aquarium"" (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-11-27,17:00-20:00,Thursday,11.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" (wiederkehrend)",2025-12-04 00:00:00,2025-12-04 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"Jugendtreff „Aquarium"" (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-12-04,17:00-20:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" (wiederkehrend)",2025-12-11 00:00:00,2025-12-11 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"Jugendtreff „Aquarium"" (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-12-11,17:00-20:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" (wiederkehrend)",2025-12-18 00:00:00,2025-12-18 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"Jugendtreff „Aquarium"" (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-12-18,17:00-20:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Jugendtreff „Aquarium"" (wiederkehrend)",2025-12-25 00:00:00,2025-12-25 00:00:00,WEEKLY,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltungsuebersicht/,0.9,"Jugendtreff „Aquarium"" (wiederkehrend) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltungsuebersicht/.",2025-12-25,17:00-20:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Parcours (regelmäßig, außer Ferien)",2025-12-04 00:00:00,2025-12-04 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/parcours-70/,0.9,"Parcours (regelmäßig, außer Ferien) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/parcours-70/.",2025-12-04,17:15-19:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Parcours (regelmäßig, außer Ferien)",2025-12-11 00:00:00,2025-12-11 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/parcours-70/,0.9,"Parcours (regelmäßig, außer Ferien) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/parcours-70/.",2025-12-11,17:15-19:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
